osmid,lighting,visibility,connectivity,enclosure,dominant_land_use_score,public_transport_proximity_m,dist_to_rail_m,dist_to_bus_m,lighting_norm,visibility_norm,connectivity_norm,enclosure_norm,dominant_land_use_score_norm,public_transport_proximity_m_norm,pedestrian_priority_score_norm,risk_class,risk_probability
"[1433177571, 4750638]",0,0.1326,9,0.3308312996758096,0.2868,132.94,132.94,134.58,0.0,0.04649884577333186,0.6666666666666666,0.5055774808105669,0.2864432216108054,0.5041921165446338,0.0,high,1.0
230770489,0,0.1665,7,0.47477656306197785,0.165,191.86,191.86,196.75,0.0,0.08376387820160493,0.4444444444444444,0.7255644953137861,0.1645822911455728,0.7277210819833835,0.0,high,1.0
352987332,0,0.1397,8,0.3232292126812714,0.2589,202.78,202.78,204.76,0.0,0.05430361657689347,0.5555555555555556,0.4939594505775352,0.2585292646323162,0.7691490572479989,0.0,high,1.0
246630090,0,0.335,6,0.5007196953991738,0.1413,96.51,96.79,96.51,0.0,0.26898977684951086,0.3333333333333333,0.7652125677509516,0.1408704352176088,0.3659850525437232,0.0,high,1.0
"[4750627, 911389015]",0,0.312,5,0.31449151210664605,0.1818,53.78,53.78,59.09,0.0,0.24370671649994505,0.2222222222222222,0.48060589786022084,0.18139069534767382,0.20387723358245763,0.0,high,0.897
"[241618932, 1433159892]",0,0.4569,5,0.17470310048974622,0.1818,12.17,12.17,12.6,0.0,0.40298999670220953,0.2222222222222222,0.2669716690544409,0.18139069534767382,0.046018437725255136,0.0,medium,0.9999
241618932,9,0.2314,6,0.26199457633615336,0.0642,145.94,145.94,146.08,0.07563025210084033,0.15510607892711883,0.3333333333333333,0.4003764835742093,0.06373186593296647,0.5535111347167951,0.0,high,1.0
241618932,0,0.4446,7,0.07264515245952038,0.1739,99.5,100.71,99.5,0.0,0.38946905573265916,0.4444444444444444,0.11099971995832746,0.17348674337168582,0.37732842672332034,0.0,medium,0.9656
241618932,0,0.3257,6,0.26729392878819036,0.1222,3.26,3.26,6.85,0.0,0.2587666263603386,0.3333333333333333,0.40847531709814694,0.12176088044022011,0.012215941424181495,0.0,medium,0.9997
284142072,0,0.3256,8,0.5776373076403791,0.243,22.84,22.84,27.33,0.0,0.25865670001099267,0.5555555555555556,0.8827633331016992,0.24262131065532763,0.0864979703327137,0.0,high,1.0
