borough,lighting,lighting_norm,visibility,visibility_norm,connectivity,connectivity_norm,enclosure,enclosure_norm,public_transport_proximity_m,public_transport_proximity_m_norm,dominant_land_use_score,dominant_land_use_score_norm,pedestrian_priority_score,pedestrian_priority_score_norm,risk_score,location_id,risk_class,cluster_id,pc1_score
"London Borough of Southwark, London, UK",0.0,0.0,0.7017,0.6039564524694636,12,0.6428571428571429,0.2803434541514573,0.2467780478965608,90.31,0.1661643151685497,0.4851,0.4851,0.6525,0.8025477707006369,0.3667612659457724,SOU_16109_-26838,medium,0,-0.08619512978673576
"London Borough of Southwark, London, UK",0.0,0.0,0.7693,0.6937068507700478,14,0.7857142857142857,0.2368977480863753,0.2085340783176015,95.04,0.1749107786756412,0.5005,0.5005,0.6525,0.8025477707006369,0.3609465445045012,SOU_16113_-26844,medium,0,0.5465812708958483
"London Borough of Southwark, London, UK",0.0,0.0,0.7932,0.7254381306425917,12,0.6428571428571429,0.1683693098869988,0.148210521787882,38.97,0.0712291277575399,0.4744,0.4744,0.6525,0.8025477707006369,0.3101888705546452,SOU_16113_-26836,low,2,0.7572140337718091
"London Borough of Southwark, London, UK",2.8965944924571554,0.0177280537899411,0.6319,0.5112851832182688,14,0.7857142857142857,0.2291271271576307,0.2016938306309059,206.01,0.3801105789678063,0.5,0.5,0.6525,0.8025477707006369,0.4330822237334498,SOU_16116_-26861,high,1,0.043407965723361246
"London Borough of Southwark, London, UK",0.6674383921617841,0.0040849293018156,0.6917,0.5906797663303239,16,0.9285714285714286,0.3984122730099653,0.3507105357213484,248.9,0.459420477449657,0.5416,0.5416,0.6525,0.8025477707006369,0.4831980304889722,SOU_16109_-26858,high,1,-0.14143882536261773
"London Borough of Southwark, London, UK",0.6418955539934147,0.003928599235534,0.6532,0.5395645246946362,14,0.7857142857142857,0.3685191271854018,0.3243964839294078,178.51,0.3292590469498326,0.5793,0.5793,0.63,0.7452229299363058,0.4541462821710617,SOU_16113_-26874,high,1,-0.6603949703810519
"London Borough of Southwark, London, UK",2.836215589697126,0.0173585162386219,0.7235,0.6328996282527881,16,0.9285714285714286,0.4256327496900091,0.3746719159442159,215.51,0.3976774718467427,0.5005,0.5005,0.6525,0.8025477707006369,0.4581192090748245,SOU_16114_-26856,high,1,-0.07763770353913045
"London Borough of Southwark, London, UK",0.0,0.0,0.8155,0.7550451407328731,8,0.3571428571428571,0.2657745354611196,0.233953459838147,53.39,0.0978938220011464,0.6051,0.6051,0.5925,0.6496815286624205,0.3304918775434471,SOU_15764_-27025,low,2,-0.17055484404909874
"London Borough of Southwark, London, UK",0.0,0.0,0.8707,0.8283324482209241,14,0.7857142857142857,0.1757723106066208,0.1547271642816217,29.02,0.0528301189001275,0.5047,0.5047,0.4775,0.3566878980891719,0.3567880173264905,SOU_15771_-27032,medium,0,0.7151978236938732
"London Borough of Southwark, London, UK",1.7078811558402864,0.010452760673407,0.8736,0.8321826872012746,12,0.6428571428571429,0.1945987062981182,0.1712994833740659,95.71,0.1761497069102609,0.6058,0.6058,0.6075,0.6878980891719746,0.3415631780388178,SOU_15758_-27024,low,2,0.7770805015956489
"London Borough of Southwark, London, UK",0.0,0.0,0.8323,0.7773499734466278,10,0.5,0.0502509953648935,0.0442344643949058,2.63,0.0040311396290611,0.0,0.0,0.5025,0.4203821656050954,0.2689659309086246,SOU_15709_-27084,low,2,1.929336661281066
"London Borough of Southwark, London, UK",0.0,0.0,0.8298,0.7740308019118428,10,0.5,0.1019511064191528,0.0897445424547726,74.67,0.1372436620499639,0.1026,0.1026,0.53,0.4904458598726115,0.3046628328419746,SOU_15723_-27094,low,2,1.711114817873413
"London Borough of Southwark, London, UK",0.4124234788703123,0.0025241591933862,0.8984,0.8651088688263409,14,0.7857142857142857,0.1076605756228481,0.0947704192631972,242.01,0.446679857245881,0.0588,0.0588,0.6075,0.6878980891719746,0.3552065651649986,SOU_15724_-27067,medium,0,2.981076987737602
"London Borough of Southwark, London, UK",0.0,0.0,0.8314,0.7761550716941051,12,0.6428571428571429,0.3020692363037245,0.2659026111034688,102.49,0.1886869209859649,0.2954,0.2954,0.6525,0.8025477707006369,0.3326346258589375,SOU_15610_-27041,low,2,1.0042557021224725
"London Borough of Southwark, London, UK",0.0,0.0,0.8814,0.8425385023898034,12,0.6428571428571429,0.0983295665368807,0.0865566080504122,101.78,0.1873740268865918,0.265,0.265,0.6075,0.6878980891719746,0.3053295205787726,SOU_15612_-27041,low,2,2.016728005722689
"London Borough of Southwark, London, UK",2.350492568160789,0.0143857411832138,0.831,0.7756240042485395,12,0.6428571428571429,0.2378290603682372,0.2093538849636871,63.09,0.1158305442038499,0.3739,0.3739,0.6075,0.6878980891719746,0.3238737046964055,SOU_15609_-27045,low,2,0.8348189735253395
"London Borough of Southwark, London, UK",0.0,0.0,0.8518,0.80323951141795,8,0.3571428571428571,0.0631935215125884,0.0556273872196805,97.79,0.1799959318774386,-0.0,-0.0,0.5025,0.4203821656050954,0.2936491789070824,SOU_15701_-27080,low,2,2.0774461123644063
"London Borough of Southwark, London, UK",0.0,0.0,0.8323,0.7773499734466278,10,0.5,0.0502509953648935,0.0442344643949058,2.63,0.0040311396290611,0.0,0.0,0.5025,0.4203821656050954,0.2689659309086246,SOU_15709_-27084,low,2,1.929336661281066
"London Borough of Southwark, London, UK",0.0,0.0,0.9337,0.911975570897504,10,0.5,0.1497740781433737,0.1318416894790785,48.16,0.0882227851846372,0.5,0.5,0.6075,0.6878980891719746,0.2872178137920697,SOU_15720_-27021,low,2,1.3166802102070099
"London Borough of Southwark, London, UK",0.0,0.0,0.9201,0.8939192777482741,7,0.2857142857142857,0.1714095892497208,0.1508867897551997,69.16,0.1270548641801808,0.5,0.5,0.53,0.4904458598726115,0.3074550239265708,SOU_15722_-27020,low,2,0.8188534002789318
"London Borough of Southwark, London, UK",0.0,0.0,0.9531,0.9377323420074348,12,0.6428571428571429,0.0534212598875446,0.0470251544525123,117.26,0.2159988165461639,0.1914,0.1914,0.4925,0.3949044585987261,0.3190070895400148,SOU_15686_-27009,low,2,2.482264246121667
"London Borough of Southwark, London, UK",0.5024606404459351,0.00307521445765,0.9643,0.9526022304832714,14,0.7857142857142857,0.061029337410971,0.0537223199888353,12.0,0.0213576434475489,0.0,0.0,0.6075,0.6878980891719746,0.239349253068293,SOU_15676_-27015,low,2,3.1426581022279487
"London Borough of Southwark, London, UK",0.0,0.0,0.9317,0.909320233669676,12,0.6428571428571429,0.0897409155706265,0.078996272725543,104.52,0.1924406886222008,-0.0,-0.0,0.53,0.4904458598726115,0.2974881371311763,SOU_15687_-27017,low,2,2.7397209406350456
"London Borough of Southwark, London, UK",0.0,0.0,0.9798,0.9731810939989378,12,0.6428571428571429,0.0,0.0,467.98,0.8645315187041182,0.7005,0.7005,0.4475,0.2802547770700637,0.4994616014119779,SOU_15623_-26995,high,1,2.3184962907942066
"London Borough of Southwark, London, UK",0.0,0.0,0.9648,0.9532660647902284,11,0.5714285714285714,0.0202443792494193,0.0178205280632316,409.91,0.757151574548346,0.6245,0.6245,0.5075,0.4331210191082801,0.4597818413981984,SOU_15614_-27008,high,1,2.3034818954061014
"London Borough of Southwark, London, UK",0.0,0.0,0.8897,0.8535581518852895,12,0.6428571428571429,0.0765016325950581,0.0673421236456225,314.52,0.5807614785776365,0.9515,0.9515,0.6075,0.6878980891719746,0.4459298117877319,SOU_15640_-27003,high,1,1.0294826561852588
"London Borough of Southwark, London, UK",0.0,0.0,0.9574,0.9434413170472652,12,0.6428571428571429,0.0872061282195545,0.0767649744195997,205.56,0.3792784629893305,0.4971,0.4971,0.4925,0.3949044585987261,0.383884315757042,SOU_15691_-27003,medium,0,1.8628250264121098
"London Borough of Southwark, London, UK",0.0,0.0,0.9531,0.9377323420074348,12,0.6428571428571429,0.0534212598875446,0.0470251544525123,117.26,0.2159988165461639,0.1914,0.1914,0.4925,0.3949044585987261,0.3190070895400148,SOU_15686_-27009,low,2,2.482264246121667
"London Borough of Southwark, London, UK",0.0,0.0,0.9829,0.9772968667020712,12,0.6428571428571429,0.0,0.0,198.84,0.3668521977107565,0.5,0.5,0.4925,0.3949044585987261,0.363465600312403,SOU_15687_-26997,medium,0,2.3183806472577158
"London Borough of Southwark, London, UK",0.0,0.0,0.9946,0.9928305894848646,12,0.6428571428571429,0.0,0.0,151.65,0.2795909687679137,0.0,0.0,0.4925,0.3949044585987261,0.3025790782233363,SOU_15684_-26991,low,2,3.4367045013811652
"London Borough of Southwark, London, UK",0.0,0.0,0.9948,0.9930961232076474,12,0.6428571428571429,0.0233905401503438,0.0205900004158094,165.6,0.3053865641006675,0.0,0.0,0.4925,0.3949044585987261,0.3113144883925545,SOU_15687_-26988,low,2,3.3782552876348175
"London Borough of Southwark, London, UK",0.0,0.0,0.9829,0.9772968667020712,12,0.6428571428571429,0.0,0.0,198.84,0.3668521977107565,0.5,0.5,0.4925,0.3949044585987261,0.363465600312403,SOU_15687_-26997,medium,0,2.3183806472577158
"London Borough of Southwark, London, UK",1.4529900926011414,0.0088927485655866,0.9624,0.9500796601168348,8,0.3571428571428571,0.0500685571968365,0.0440738694735397,95.44,0.1756504373231753,0.0,0.0,0.4925,0.3949044585987261,0.2698984260030085,SOU_15675_-27004,low,2,2.683186119774277
"London Borough of Southwark, London, UK",0.0,0.0,0.8117,0.75,12,0.6428571428571429,0.1636380631678208,0.1440457452889631,77.55,0.1425692043122099,0.4566,0.4566,0.5925,0.6496815286624205,0.3379147227487203,SOU_15752_-27012,low,2,0.8448349183872568
"London Borough of Southwark, London, UK",0.0,0.0,0.7771,0.7040626659585767,12,0.6428571428571429,0.2974671595345384,0.2618515390896514,148.94,0.2745797814308697,0.4778,0.4778,0.5925,0.6496815286624205,0.3959813126523721,SOU_15747_-27006,medium,0,0.24745202873328725
"London Borough of Southwark, London, UK",0.0,0.0,0.7412,0.6563993627190653,12,0.6428571428571429,0.2605325425100174,0.229339088543208,166.02,0.3061632056805785,0.5,0.5,0.5925,0.6496815286624205,0.4076742753585243,SOU_15756_-27005,medium,0,0.18157133276387827
"London Borough of Southwark, London, UK",0.0,0.0,0.8117,0.75,12,0.6428571428571429,0.1636380631678208,0.1440457452889631,77.55,0.1425692043122099,0.4566,0.4566,0.5925,0.6496815286624205,0.3379147227487203,SOU_15752_-27012,low,2,0.8448349183872568
"London Borough of Southwark, London, UK",0.0,0.0,0.789,0.719861922464153,12,0.6428571428571429,0.2319384989770042,0.2041685980607228,130.64,0.2407403983061817,0.4939,0.4939,0.5925,0.6496815286624205,0.377520411726438,SOU_15759_-27011,medium,0,0.4882519948819738
"London Borough of Southwark, London, UK",0.0,0.0,0.8682,0.8250132766861391,8,0.3571428571428571,0.1221506545528039,0.1075256070132551,48.82,0.0894432219530686,0.4324,0.4324,0.5925,0.6496815286624205,0.2853888811852704,SOU_15755_-27017,low,2,1.0643561407161393
"London Borough of Southwark, London, UK",0.0,0.0,0.8313,0.7760223048327138,12,0.6428571428571429,0.2012990608136326,0.1771976072042027,247.72,0.4572384844394312,0.5,0.5,0.5525,0.5477707006369427,0.4275834247845809,SOU_15743_-26978,high,1,0.9792183619194288
"London Borough of Southwark, London, UK",0.0,0.0,0.7855,0.715215082315454,12,0.6428571428571429,0.2734433065189608,0.240704052097017,320.67,0.5921337302834743,0.5,0.5,0.4925,0.3949044585987261,0.5009993125804973,SOU_15746_-26991,high,1,0.45350842879039577
"London Borough of Southwark, London, UK",0.0,0.0,0.7538,0.6731279872543813,14,0.7857142857142857,0.2463514184209944,0.2168558645982775,245.65,0.4534107509384419,0.5,0.5,0.6525,0.8025477707006369,0.4304915702395913,SOU_15754_-26985,high,1,0.763158429158975
"London Borough of Southwark, London, UK",0.0,0.0,0.8487,0.7991237387148168,8,0.3571428571428571,0.0926093787630126,0.0815212960018052,6.39,0.0109839309158823,-0.0,-0.0,0.5025,0.4203821656050954,0.262191857843585,SOU_15683_-27076,low,2,1.7421671549886661
"London Borough of Southwark, London, UK",0.0,0.0,0.8518,0.80323951141795,8,0.3571428571428571,0.0631935215125884,0.0556273872196805,97.79,0.1799959318774386,-0.0,-0.0,0.5025,0.4203821656050954,0.2936491789070824,SOU_15701_-27080,low,2,2.0774461123644063
"London Borough of Southwark, London, UK",0.0,0.0,0.9236,0.8985661178969728,8,0.3571428571428571,0.0299910174273882,0.0264002052680855,89.52,0.1647034893396697,0.5128,0.5128,0.57,0.592356687898089,0.2907877621208521,SOU_15713_-27012,low,2,1.568706620130903
"London Borough of Southwark, London, UK",0.0,0.0,0.8721,0.8301911842804036,12,0.6428571428571429,0.1719065536134146,0.151324252780394,7.18,0.0124447567447622,0.413,0.413,0.5075,0.4331210191082801,0.3195566246933118,SOU_15706_-27020,low,2,0.8605952663402621
"London Borough of Southwark, London, UK",0.0,0.0,0.8853,0.8477164099840679,12,0.6428571428571429,0.1077293768471745,0.0948309829452833,12.01,0.0213761349137373,0.5587,0.5587,0.53,0.4904458598726115,0.3147114657163193,SOU_15716_-27021,low,2,0.913955221647681
"London Borough of Southwark, London, UK",0.0,0.0,0.893,0.8579394583112055,12,0.6428571428571429,0.1631176082592396,0.1435876042321419,307.73,0.568205773035744,0.5,0.5,0.5925,0.6496815286624205,0.4219878217299742,SOU_15735_-26980,medium,0,1.70404629119625
"London Borough of Southwark, London, UK",0.0,0.0,0.9088,0.8789166224110463,12,0.6428571428571429,0.1029679875727065,0.0906396728467995,260.18,0.4802788513101204,0.5,0.5,0.5925,0.6496815286624205,0.3892199088864906,SOU_15732_-26974,medium,0,1.9172310683935354
"London Borough of Southwark, London, UK",0.0,0.0,0.8313,0.7760223048327138,12,0.6428571428571429,0.2012990608136325,0.1771976072042026,247.72,0.4572384844394312,0.5,0.5,0.5525,0.5477707006369427,0.4275834247845809,SOU_15743_-26978,high,1,0.9792183619194292
"London Borough of Southwark, London, UK",0.0,0.0,0.9088,0.8789166224110463,12,0.6428571428571429,0.1029679875727065,0.0906396728467995,260.18,0.4802788513101204,0.5,0.5,0.5925,0.6496815286624205,0.3892199088864906,SOU_15732_-26974,medium,0,1.9172310683935354
"London Borough of Southwark, London, UK",0.4279624434014756,0.0026192624602624,0.9573,0.9433085501858736,12,0.6428571428571429,0.0049499048005619,0.004357254738313,153.99,0.2839179718559885,0.3778,0.3778,0.5925,0.6496815286624205,0.3108254502222737,SOU_15722_-26953,low,2,2.6031800175992337
"London Borough of Southwark, London, UK",0.0,0.0,0.8603,0.8145246946362187,12,0.6428571428571429,0.2183194353046797,0.1921801392703868,144.36,0.2661106899166035,0.4618,0.4618,0.5925,0.6496815286624205,0.3636312293480455,SOU_15737_-26965,medium,0,1.0350836363364446
"London Borough of Southwark, London, UK",4.976587597140443,0.030458254630464,0.9673,0.9565852363250134,12,0.6428571428571429,0.0,0.0,35.16,0.0641838791397769,0.0245,0.0245,0.5025,0.4203821656050954,0.2543459998494084,SOU_15713_-26935,low,2,2.940255446782689
"London Borough of Southwark, London, UK",0.4279624434014756,0.0026192624602624,0.9573,0.9433085501858736,12,0.6428571428571429,0.0049499048005619,0.004357254738313,153.99,0.2839179718559885,0.3778,0.3778,0.5925,0.6496815286624205,0.3108254502222737,SOU_15722_-26953,low,2,2.6031800175992337
