osmid,lighting,visibility,connectivity,enclosure,dominant_land_use_score,public_transport_proximity_m,dist_to_rail_m,dist_to_bus_m,lighting_norm,visibility_norm,connectivity_norm,enclosure_norm,dominant_land_use_score_norm,public_transport_proximity_m_norm,pedestrian_priority_score_norm,risk_class,risk_probability
380098292,0,0.9701,7,0.009912597338952427,0.5,301.78,307.63,301.78,0.0,0.9629858875959395,0.3076923076923077,0.015770041836083857,0.49994999499949994,0.2554083231023242,0.0,low,0.7099
27880555,0,1.0,6,0.013976408928083245,0.5,275.96,293.15,275.96,0.0,1.0,0.23076923076923078,0.022237319847039982,0.49994999499949994,0.23354642055797806,0.0,low,0.9949
"[70912714, 380098290, 23126497]",0,1.0,6,0.0422985465445657,0.25,225.38,230.85,225.38,0.0,1.0,0.23076923076923078,0.06731006345559067,0.24992499249924993,0.19072012192540536,0.0,low,1.0
70912719,0,1.0,6,0.1908149784505581,0.2211,125.1,125.1,126.34,0.0,1.0,0.23076923076923078,0.30366380015447186,0.22102210221022103,0.10581262435967995,0.0,low,0.9997
405655300,0,1.0,6,0.0422985465445657,0.25,250.94,256.67,250.94,0.0,1.0,0.23076923076923078,0.06731006345559067,0.24992499249924993,0.21236188137674106,0.0,low,0.9999
27880660,0,1.0,6,0.153300737448046,0.1234,295.32,302.46,295.32,0.0,1.0,0.23076923076923078,0.2439624531279119,0.12331233123312331,0.24993861394521824,0.0,low,0.879
405655298,0,1.0,7,0.153300737448046,0.1234,293.03,299.16,293.03,0.0,1.0,0.3076923076923077,0.2439624531279119,0.12331233123312331,0.24799966131831844,0.0,low,0.6267
405655302,0,1.0,6,0.051819096728594284,0.3617,319.37,328.92,319.37,0.0,1.0,0.23076923076923078,0.08246136747324116,0.36163616361636164,0.2703018500486855,0.0,low,0.9397
27880553,0,1.0,6,0.051819096728594284,0.3617,317.33,327.48,317.33,0.0,1.0,0.23076923076923078,0.08246136747324116,0.36163616361636164,0.2685745734727573,0.0,low,0.9463
405655303,0,1.0,6,0.051819096728594284,0.3617,341.93,353.51,341.93,0.0,1.0,0.23076923076923078,0.08246136747324116,0.36163616361636164,0.2894034968883621,0.0,low,0.8011
27880655,0,1.0,6,0.0422985465445657,0.25,338.11,343.53,338.11,0.0,1.0,0.23076923076923078,0.06731006345559067,0.24992499249924993,0.28616908682951614,0.0,low,0.9861
405655304,0,1.0,7,0.0422985465445657,0.25,334.9,340.41,334.9,0.0,1.0,0.3076923076923077,0.06731006345559067,0.24992499249924993,0.28345116633504086,0.0,low,0.9456
